"","unique_id","aoi_pix","mn_spa_cvr","periods","na_periods","ts_mean","ts_max","p_mean_ovr","p_max_ovr","p_obs_ovr","region"
"117",21473162,6,0.799043062200957,209,27,16.4931318681319,193,0.0143540669856459,0.229665071770335,0.0758483033932136,"Florida"
"118",120052768,120,0.860805422647528,209,18,184.290300658415,230,0.904306220095694,0.904306220095694,0.983741720320534,"Florida"
"119",21479670,178,0.811166066340519,209,18,25.8732924384806,215,0.0143540669856459,0.69377990430622,0.0630944096497332,"Florida"
"120",21479894,4,0.863636363636364,209,23,120.26164874552,215,0.588516746411483,0.708133971291866,0.64404432132964,"Florida"
"121",21483808,187,0.831205383414784,209,20,128.059024419255,234,0.636363636363636,0.880382775119617,0.722865234254756,"Florida"
"122",21483830,299,0.847834088108688,209,18,81.8246207664078,233,0.330143540669856,0.894736842105263,0.489543618587445,"Florida"
"123",21491302,1024,0.858351712021531,209,16,98.7962896204332,224,0.521531100478469,0.913875598086124,0.613562256057398,"Florida"
"124",21475612,96,0.866726475279107,209,18,179.887498423319,234,0.885167464114832,0.904306220095694,0.953364002300172,"Florida"
"125",21483822,1243,0.857021329011844,209,17,73.6580175117361,221,0.253588516746411,0.91866028708134,0.426781888494136,"Florida"
"126",21480390,129,0.804384110381662,209,22,38.435681408382,212,0.0909090909090909,0.746411483253589,0.182874533130447,"Florida"
"127",16757722,49,0.851479347719949,209,20,130.386284400459,249,0.712918660287081,0.880382775119617,0.78302752293578,"Florida"
"128",16742255,11,0.849934754240974,209,18,2.42345821717549,134,0,0.0191387559808612,0.00255885363357216,"Florida"
"129",21473686,23,0.813189099230289,209,22,20.4210939682833,177,0,0.478468899521531,0.0859554873369148,"Florida"
"130",21474094,13,0.834008097165992,209,25,22.372600783878,190,0.00956937799043062,0.296650717703349,0.0732568402471315,"Florida"
"131",21474100,6,0.844497607655502,209,26,21.083606557377,176,0.0239234449760766,0.177033492822967,0.068932955618508,"Florida"
"132",21480078,6,0.832535885167464,209,27,10.8448717948718,197,0.00956937799043062,0.133971291866029,0.0469348659003831,"Florida"
"133",21480204,8,0.840311004784689,209,25,28.267481884058,191,0.076555023923445,0.272727272727273,0.123843416370107,"Florida"
"134",21480230,10,0.858373205741627,209,22,144.324401578813,233,0.708133971291866,0.770334928229665,0.752508361204013,"Florida"
"135",21480294,38,0.821455552757492,209,21,64.5611378068545,215,0.244019138755981,0.755980861244019,0.366492949110975,"Florida"
"136",21489610,4,0.844497607655502,209,27,22.3365384615385,172,0.0239234449760766,0.196172248803828,0.0920679886685552,"Florida"
"137",21489752,13,0.804195804195804,209,25,26.1577274627546,194,0.0717703349282297,0.282296650717703,0.132723112128146,"Florida"
"138",21472968,13,0.813765182186235,209,23,10.7941332860688,196,0,0.229665071770335,0.0388964269561285,"Florida"
"139",21477508,26,0.822782480677217,209,23,19.9015629631581,206,0.0143540669856459,0.392344497607655,0.065980764929546,"Florida"
"140",21480292,123,0.841016065663049,209,22,125.023344911789,226,0.669856459330144,0.842105263157895,0.775763182238668,"Florida"
"141",21489606,4,0.827751196172249,209,30,11.622905027933,183,0.0143540669856459,0.100478468899522,0.0433526011560694,"Florida"
"142",21472518,4,0.814593301435407,209,32,44.2175141242938,201,0.186602870813397,0.253588516746411,0.233480176211454,"Florida"
"143",21477420,439,0.827598609279463,209,18,22.8634563959418,207,0.00478468899521531,0.813397129186603,0.0481082006505735,"Florida"
"144",21473054,30,0.799840510366826,209,22,18.688094890011,214,0.00478468899521531,0.440191387559809,0.0707876370887338,"Florida"
"145",21474332,10,0.837799043062201,209,22,19.724609540786,184,0.0143540669856459,0.358851674641148,0.106225014277556,"Florida"
"146",21475068,16,0.815789473684211,209,24,20.874232981733,186,0.00478468899521531,0.344497607655502,0.06158357771261,"Florida"
"147",21480894,9,0.819776714513557,209,28,15.1191243532404,185,0.00478468899521531,0.248803827751196,0.062905317769131,"Florida"
"148",21483782,71,0.821955657389312,209,20,25.4529246269296,222,0.0191387559808612,0.574162679425837,0.0795277527260802,"Florida"
"149",21473290,12,0.77511961722488,209,24,24.6297856947857,200,0.0191387559808612,0.397129186602871,0.0951646090534979,"Florida"
"150",21489652,22,0.816441931274467,209,25,20.1225191582583,205,0.0191387559808612,0.339712918660287,0.0759190197123069,"Florida"
